,lat,long,NAME,FOLDERPATH,SYMBOLID
220,103.663831823833,1.32285900482277,PAN ISLAND EXPRESSWAY,Layers/Expressway,1
221,103.98116429444,1.33704182212563,PAN ISLAND EXPRESSWAY,Layers/Expressway,1
222,103.665843723878,1.32611527595675,PAN ISLAND EXPRESSWAY,Layers/Expressway,1
223,103.966727255209,1.34702840721646,PAN ISLAND EXPRESSWAY,Layers/Expressway,1
224,103.770225386033,1.42053118889385,SELETAR EXPRESSWAY,Layers/Expressway,1
225,103.858191170624,1.39107967697165,SELETAR EXPRESSWAY,Layers/Expressway,1
226,103.86069392831,1.40093610506116,SELETAR EXPRESSWAY,Layers/Expressway,1
227,103.85197680783,1.39697896192873,SELETAR EXPRESSWAY,Layers/Expressway,1
228,103.820412918928,1.33271257268608,SIME UNDERPASS,Layers/Expressway,1
229,103.848395267988,1.39641401618035,TAMPINES EXPRESSWAY,Layers/Expressway,1
230,103.96760621176,1.34615899910175,TAMPINES EXPRESSWAY,Layers/Expressway,1
231,103.815114576021,1.33292883855802,ADAM ROAD,Layers/Expressway_Sliproad,2
232,103.815114576021,1.33292883855802,ADAM ROAD,Layers/Expressway_Sliproad,2
233,103.818835769825,1.33127593556137,ADAM ROAD,Layers/Expressway_Sliproad,2
234,103.813348176072,1.33371066145035,ADAM ROAD,Layers/Expressway_Sliproad,2
235,103.779407123344,1.4511935844414,ADMIRALTY ROAD WEST,Layers/Expressway_Sliproad,2
236,103.888619694124,1.33271717525622,AIRPORT ROAD,Layers/Expressway_Sliproad,2
237,103.898490801388,1.34632025338049,AIRPORT ROAD,Layers/Expressway_Sliproad,2
238,103.80077413477,1.28372083299544,ALEXANDRA ROAD,Layers/Expressway_Sliproad,2
239,103.80077413477,1.28372083299544,ALEXANDRA ROAD,Layers/Expressway_Sliproad,2
240,103.797618226766,1.28595318510025,ALEXANDRA ROAD,Layers/Expressway_Sliproad,2
241,103.857417235313,1.35218721263211,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2
242,103.856474529789,1.35627972729439,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2
243,103.857492107287,1.35464383890625,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2
244,103.857335474222,1.35831522766172,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2
245,103.856474529789,1.35627972729439,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2
246,103.860397439319,1.36627974831082,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2
247,103.860324961979,1.37000794170637,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2
248,103.860324961979,1.37000794170637,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2
249,103.861339610064,1.3688851410565,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2
250,103.861339610064,1.3688851410565,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2
251,103.858295077238,1.37581521542438,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2
252,103.857301706277,1.37618085196526,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2
253,103.858081552893,1.37641060580397,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2
254,103.861270223444,1.36951038490187,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
255,103.862090588565,1.36975689034288,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
256,103.860104398242,1.37229397245202,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
257,103.861211155004,1.37020723075125,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
258,103.859984039364,1.37296485827494,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
259,103.857946512829,1.37695024129933,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
260,103.857946512829,1.37695024129933,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
262,103.817926984784,1.33440965621261,ADAM UNDERPASS,Layers/Expressway,1
263,103.636837171606,1.34742114723194,AYER RAJAH EXPRESSWAY,Layers/Expressway,1
264,103.848906694158,1.27300955373324,AYER RAJAH EXPRESSWAY,Layers/Expressway,1
265,103.76842539978,1.43676811989685,BUKIT TIMAH EXPRESSWAY,Layers/Expressway,1
266,103.793550354056,1.34813423586079,BUKIT TIMAH EXPRESSWAY,Layers/Expressway,1
267,103.858023290224,1.39108702398994,CENTRAL EXPRESSWAY,Layers/Expressway,1
268,103.825083394937,1.27778533659887,CENTRAL EXPRESSWAY,Layers/Expressway,1
269,103.859051364934,1.37611825705496,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
270,103.859051364934,1.37611825705496,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
271,103.858167591985,1.3794333109102,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2
